,Date,Open,High,Low,Close,Adj Close,Volume,SMA,RSI,OBV,ADX,STOCH
666,2012-01-12,315.925934,316.761749,313.563568,315.135132,315.135132,3746600.0,321.66207883333334,49.91251949600543,130748400.0,19.48118227571765,23.86576745892736
667,2012-01-13,313.443451,313.788788,310.840851,312.8078,312.8078,4609900.0,321.02560925,47.48751537713349,126138500.0,19.0473749568418,15.148086170695505
668,2012-01-17,316.306305,316.306305,313.153168,314.604614,314.604614,3814700.0,320.56181325,49.52641842933461,129953200.0,18.200679767926744,21.878562005786197
669,2012-01-18,313.628632,317.317322,311.371368,316.771759,316.771759,5517800.0,320.16600025,51.949677496064815,135471000.0,17.681187451309878,29.996217508045724
670,2012-01-19,320.815826,320.815826,316.046051,320.105103,320.105103,12597900.0,319.90198508333333,55.48945136473703,148068900.0,16.586705938844723,42.48220172346486
671,2012-01-20,295.560547,295.795807,291.141144,293.2883,293.2883,21131400.0,316.589508,33.87117621098177,126937500.0,17.748308566067,4.844742037358203
672,2012-01-23,293.293304,294.624634,291.871857,293.05304,293.05304,6818900.0,313.13772075,33.74696206236206,120118600.0,18.82693957705911,4.313912413563375
673,2012-01-24,293.453461,294.134125,289.289276,290.755768,290.755768,6105400.0,309.8811315,32.493847056254694,114013200.0,20.01186280023958,3.176206937605887
674,2012-01-25,289.044037,289.644653,283.47348,285.030029,285.030029,9965400.0,306.52235666666667,29.5487527072344,104047800.0,21.494998194839095,3.1867865758799607
675,2012-01-26,286.276276,287.527527,282.557556,284.33432,284.33432,6445900.0,304.25508883333333,29.20241671108255,97601900.0,22.931509660553296,3.719198507367173
676,2012-01-27,285.67569,290.450439,284.949951,290.280273,290.280273,7227700.0,302.45495350000004,36.096286960426056,104829600.0,23.804719166400854,18.714358599830767
677,2012-01-30,289.314301,290.290283,286.987,289.134125,289.134125,4656300.0,300.4416885833333,35.38109947084922,100173300.0,24.61555656468787,17.189927824755273
678,2012-01-31,291.791779,292.292297,287.862854,290.345337,290.345337,4280500.0,298.37587233333335,36.80604114732508,104453800.0,24.97626653512152,20.35581065218053
679,2012-02-01,292.762756,293.04303,289.859863,290.705719,290.705719,4636700.0,296.53403225,37.24942801194365,109090500.0,25.16011025980065,21.2977821527215
680,2012-02-02,292.727722,293.498505,291.331329,292.847839,292.847839,4824500.0,294.7209676666667,39.94660955807619,113915000.0,25.233994091168032,26.89688530087752
681,2012-02-03,295.625641,298.833832,294.319305,298.46347,298.46347,6330600.0,293.1952769166666,46.44534912662328,120245600.0,24.254912549600792,41.57509997184917
682,2012-02-06,297.802795,305.720734,297.302307,304.849854,304.849854,7351800.0,291.92400616666663,52.71261410570112,127597400.0,22.75672926145348,58.26791958967301
683,2012-02-07,303.878876,305.0,302.18219,303.68869,303.68869,4180000.0,292.79070533333334,51.53180568130143,123417400.0,21.365559065316685,55.23285292304124
684,2012-02-08,304.624634,305.980988,302.672668,305.230225,305.230225,3669100.0,293.80547075,53.03590111534538,127086500.0,20.22949253970416,96.79482067358872
685,2012-02-09,306.316315,307.557556,304.80481,306.036041,306.036041,4524800.0,295.0788268333333,53.84226345542697,131611300.0,19.528181174981285,93.91394000000014
686,2012-02-10,304.244232,304.369354,302.302307,303.25827,303.25827,4645700.0,296.5978469166667,50.61601765501043,126965600.0,18.238157151244476,82.80285600000002
687,2012-02-13,305.555542,307.227234,305.315308,306.406403,306.406403,3628900.0,298.43718716666666,53.981504339811664,130594500.0,17.68591826635066,95.39538800000014
688,2012-02-14,306.07608,306.306305,302.682678,305.185181,305.185181,3603700.0,299.6792628333333,52.48719214965671,126990800.0,16.478789602756997,90.51050000000009
689,2012-02-15,306.771759,306.771759,301.581573,303.083069,303.083069,4846900.0,300.84167483333334,49.92528815034768,122143900.0,15.518974137063635,80.20804503617275
690,2012-02-16,301.7117,304.709717,299.164154,303.563568,303.563568,5056700.0,301.9431940833333,50.51980238404301,127200600.0,15.203370498786287,80.58395699173123
691,2012-02-17,302.787781,304.11911,301.501495,302.62262,302.62262,4893300.0,302.93626916666665,49.28577940868092,122307300.0,14.910309977528746,74.94282472514686
692,2012-02-21,302.237244,309.249237,301.74173,307.307312,307.307312,4956600.0,304.14122525,55.15852987317291,127263900.0,14.356344484458416,89.98459156030529
693,2012-02-22,306.286285,308.6987,303.658661,304.274261,304.274261,3930000.0,304.6254578333333,51.03768634416844,123333900.0,13.841947955178826,72.2346157821551
694,2012-02-23,303.803802,304.274261,300.475464,303.358368,303.358368,4105800.0,304.50116733333334,49.8271190685776,119228100.0,13.119188488483612,60.54322953379824
695,2012-02-24,303.978973,306.131134,303.058044,305.255249,305.255249,3867300.0,304.6317139166667,52.34803738411509,123095400.0,12.380038636340394,66.568917705218
696,2012-02-27,303.598602,306.486481,302.832825,304.959961,304.959961,3624100.0,304.6091919166667,51.91077946872019,119471300.0,11.789487800688063,57.46910560874934
697,2012-02-28,305.305298,310.19519,304.144135,309.504517,309.504517,5689500.0,304.89823158333337,57.75874061231471,125160800.0,12.117277805462095,93.73882017971837
698,2012-02-29,309.609619,313.113098,308.058044,309.434448,309.434448,6267500.0,305.4129130833333,57.64235010452994,118893300.0,12.990786467009999,73.62775275318326
699,2012-03-01,311.441437,313.163177,309.384399,311.511505,311.511505,4470900.0,305.83833825,60.20248573354458,123364200.0,13.81124668539098,88.20151949175299
700,2012-03-02,311.31131,312.312317,310.470459,310.935944,310.935944,3143400.0,306.3175685,59.1358657804452,120220800.0,14.57310260245903,84.09008257219087
701,2012-03-05,310.525513,311.556549,305.996002,307.432434,307.432434,3183400.0,306.68001558333333,52.98235171164713,117037400.0,13.923868233131289,59.063264629252984
702,2012-03-06,304.329315,304.709717,297.217224,302.782776,302.782776,6342400.0,306.6149495833333,46.12287561950406,110695000.0,14.240619864198422,34.90259879732503
703,2012-03-07,304.829834,305.900909,303.233246,303.703705,303.703705,2526400.0,306.70504,47.5707250178712,113221400.0,14.25634141508799,40.67791370010945
704,2012-03-08,305.325317,306.056061,303.478485,303.873871,303.873871,2688300.0,306.41891991666665,47.84959897495708,115909700.0,14.231610246509922,41.74505593989903
705,2012-03-09,304.279266,306.256256,300.300293,300.425415,300.425415,5335800.0,306.09818275000003,42.87277496444091,110573900.0,14.771992441548424,20.119154998136473
706,2012-03-12,300.300293,303.803802,299.929932,302.877869,302.877869,3334600.0,306.05814116666664,47.08771465938344,113908500.0,15.340851180264675,35.49894446572103
707,2012-03-13,304.679688,309.234222,303.078064,309.199188,309.199188,4487100.0,306.38680275,56.08226902480949,118395600.0,14.49564338247582,75.14109692910786
708,2012-03-14,307.8078,311.701691,307.037048,308.303314,308.303314,5867900.0,306.6654155,54.664032371165895,112527700.0,13.729652613356746,69.52290653308705
709,2012-03-15,308.608612,312.062073,307.722717,310.875885,310.875885,4865300.0,306.77969616666667,57.952323434357496,117393000.0,13.092173010215117,85.65597176913772
710,2012-03-16,310.755768,313.26828,310.335327,312.832825,312.832825,6094800.0,307.06289425,60.3106101736272,123487800.0,12.75621900386438,97.28706323122921
711,2012-03-19,311.871857,318.953949,310.930939,317.307312,317.307312,4341200.0,307.5458781666667,65.12673407477278,127829000.0,13.468601014996509,92.42463158548495
712,2012-03-20,315.775787,318.348358,313.948944,317.062073,317.062073,3077900.0,308.05638891666666,64.66359222556437,124751100.0,14.130098596762055,91.2964073474729
713,2012-03-21,317.62262,324.019012,316.571564,320.310303,320.310303,4934200.0,309.1295446666666,67.91790550834713,129685300.0,15.560039618243637,86.1624567734063
714,2012-03-22,319.56958,324.724731,315.815826,323.348358,323.348358,4815500.0,310.84334316666667,70.64128146184554,134500800.0,16.706422988606544,94.99637317187633
715,2012-03-23,323.623627,324.574585,320.770782,321.616608,321.616608,3876500.0,312.33608508333333,67.14250135017957,130624300.0,17.77092183251496,88.7008190164233
716,2012-03-26,322.822815,325.070068,320.090088,324.98999,324.98999,3634700.0,314.09576166666665,70.23512552197894,134259000.0,18.559589769810522,99.68147348128899
717,2012-03-27,323.838837,327.077087,322.722717,323.833832,323.833832,4010300.0,316.0464630833333,67.87708019792606,130248700.0,19.608251286648656,88.0530574935015
718,2012-03-28,326.341339,329.624634,325.865875,328.208221,328.208221,5072700.0,318.15732575,71.74265463559576,135321400.0,20.941089935899683,95.23008178361233
719,2012-03-29,327.047058,328.623627,322.472473,324.529541,324.529541,3844700.0,319.43485516666664,64.6923007298682,131476700.0,21.21811826268252,82.84174395823194
720,2012-03-30,326.201202,327.072083,320.820831,320.940948,320.940948,4616700.0,320.4879913333333,58.63843576291372,126860000.0,21.055364604016553,67.288858786653
721,2012-04-02,320.705719,324.074066,317.737732,323.783783,323.783783,4563800.0,321.5636495,61.69639645125434,131423800.0,20.169129911370174,74.14132258312159
722,2012-04-03,323.028015,324.299286,319.639648,321.631622,321.631622,4085700.0,322.29688258333334,58.18900940266308,127338100.0,19.39031682850497,63.50542283581838
723,2012-04-04,319.544556,319.819824,315.865875,317.892883,317.892883,3251900.0,322.3456801666667,52.595230081014506,124086200.0,18.178602150339668,39.18002860341211
724,2012-04-05,316.436432,318.533539,314.599609,316.476471,316.476471,4632700.0,322.29688,50.61026835138434,119453500.0,17.309801937634823,29.665253445078584
725,2012-04-09,314.554565,317.982971,312.957947,315.735748,315.735748,4361000.0,321.91566708333335,49.5569461680838,115092500.0,16.842978497506387,16.666785666521527
726,2012-04-10,317.077087,317.567566,312.587585,313.743744,313.743744,4959000.0,321.11528258333334,46.73968302951936,110133500.0,16.486383859350504,6.7861458871193046
727,2012-04-11,317.302307,318.318329,315.965973,318.298309,318.298309,4393600.0,320.8387576666667,53.27958119180947,114527100.0,15.942666960298135,33.5194434200431
728,2012-04-12,321.49649,326.896912,320.450439,325.830841,325.830841,11501600.0,320.90882858333333,61.66368058252781,126028700.0,16.094285879989368,77.7321002011558
729,2012-04-13,324.099091,324.819824,312.082092,312.61261,312.61261,16302200.0,319.97372675,46.04755476857544,109726500.0,15.228930197682716,3.0241797340432663
730,2012-04-16,311.811798,312.217224,301.131134,303.338348,303.338348,11372800.0,317.9012373333333,38.651488606501744,98353700.0,15.772721139829995,7.746377243932892
731,2012-04-17,304.584595,309.154144,303.808807,305.090088,305.090088,6041700.0,316.28128291666667,40.59242372638862,104395400.0,16.277669871823893,13.894235527400985
732,2012-04-18,304.329315,306.706696,301.706696,304.029022,304.029022,5333600.0,314.87195575000004,39.771622988678885,99061800.0,16.9758704671105,10.540651951789242
733,2012-04-19,303.148163,308.438446,299.799805,299.949951,299.949951,6582600.0,312.8858030833333,36.69938346063037,92479200.0,17.825309537967094,0.5505444026348162
734,2012-04-20,302.427429,304.729736,298.213226,298.328339,298.328339,6110600.0,310.9438628333333,35.5245384654457,86368600.0,18.781242214720788,0.4013187147565629
735,2012-04-23,296.746735,299.524536,295.395386,299.099091,299.099091,4391200.0,309.3777135,36.56400368460698,90759800.0,19.966299238898515,11.757224078604994
736,2012-04-24,299.419434,303.618622,298.958954,300.935944,300.935944,3854300.0,308.08266958333337,39.08450932917469,94614100.0,20.230200285823237,17.58822096427973
737,2012-04-25,302.302307,305.980988,301.74173,305.165161,305.165161,3638500.0,307.20178733333336,44.547646933969055,98252600.0,20.02129050336305,31.01365629080964
738,2012-04-26,305.760773,309.309296,305.155151,308.04303,308.04303,4180800.0,306.7267278333333,47.967332822597264,102433400.0,19.22252863735825,40.14930578283734
739,2012-04-27,307.81781,308.67868,305.605591,307.797791,307.797791,3269500.0,305.85168466666664,47.6973947802056,99163900.0,18.48082119035379,39.3708069888425
740,2012-04-30,306.801788,308.348358,300.605591,302.727722,302.727722,4809700.0,303.92642475,42.38663692843368,94354200.0,18.51384006445665,23.276129543692747
741,2012-05-01,302.197205,306.10611,300.395386,302.517517,302.517517,4000500.0,303.085167,42.17695984403007,90353700.0,18.573063904493072,22.608844409632795
742,2012-05-02,300.900909,304.359344,300.605591,303.933929,303.933929,3219700.0,303.13479875,44.18068321858156,93573400.0,18.62805747024118,29.018542342253067
743,2012-05-03,305.115112,307.722717,304.779785,305.815826,305.815826,3732200.0,303.19527691666667,46.81759587298103,97305600.0,17.84408798800518,61.94590626779329
744,2012-05-04,303.263275,304.249237,298.703705,298.783783,298.783783,4410300.0,302.75817366666666,39.33921950595157,92895300.0,18.22307689913454,24.352586727958165
745,2012-05-07,297.797791,305.590576,297.797791,304.079071,304.079071,3985000.0,303.102267,46.295848184095775,96880300.0,18.245841071081692,62.41009895852423
746,2012-05-08,303.068054,308.758759,300.650665,306.701691,306.701691,5349200.0,303.80004633333334,49.391450653070216,102229500.0,17.55721884570636,81.25900627501524
747,2012-05-09,303.713715,308.498505,301.206207,304.879883,304.879883,4652900.0,304.28177900000003,47.3496830066556,97576600.0,16.917783922143546,68.16557675017305
748,2012-05-10,306.786774,308.403412,305.42041,307.137146,307.137146,3068700.0,304.7985458333333,50.10202080836599,100645300.0,16.324022921692357,84.38864416975504
749,2012-05-11,305.480469,307.582581,302.687683,302.917908,302.917908,4194600.0,304.61127475,45.33178240444787,96450700.0,16.33640212462048,44.478258924441185
750,2012-05-14,300.690704,304.554565,300.590576,302.302307,302.302307,3645100.0,304.13288116666666,44.66360984092412,92805600.0,16.748593047488004,39.13055677776248
751,2012-05-15,302.977966,307.8078,302.177185,305.86087,305.86087,4199900.0,303.9714710833333,49.31443644867557,97005500.0,16.257286015998826,70.04365632469394
752,2012-05-16,309.289276,315.365356,308.27829,314.779785,314.779785,9660500.0,304.9758096666667,58.68646723788711,106666000.0,15.880917037796705,96.66674920514018
753,2012-05-17,317.232239,319.244232,310.925934,311.836823,311.836823,6700800.0,305.7524185,55.06814542302521,99965200.0,16.102150109548855,65.46089395438604
754,2012-05-18,312.862854,316.52652,298.648651,300.500488,300.500488,11935000.0,305.4662984166667,43.8522530064938,88030200.0,15.424662906666226,12.602076959995372
755,2012-05-21,300.555542,308.153168,300.300293,307.362366,307.362366,6144600.0,305.59517675,50.43307797384383,94174800.0,14.795567646846642,44.597492889379616
756,2012-05-22,307.027039,307.212219,298.298309,300.700714,300.700714,6097600.0,305.754921,44.92771486638342,88077200.0,14.454288579869514,13.535686410626305
757,2012-05-23,301.126129,305.105103,298.858856,305.035034,305.035034,6349800.0,305.8345845833333,48.84078874603514,94427000.0,14.137386589105041,33.74565971109137
758,2012-05-24,304.884888,306.266266,299.734741,302.132141,302.132141,3778800.0,305.45378875,46.459801651863415,90648200.0,13.658470020439628,20.210113183814386
759,2012-05-25,300.800812,301.166168,294.434448,296.061066,296.061066,7156600.0,304.7188873333333,41.86330319341256,83491600.0,13.898954605206942,6.5563569598187765
760,2012-05-29,298.203217,299.864868,294.454468,297.467468,297.467468,5206100.0,303.9130808333333,43.26366295146215,88697700.0,14.122261719633736,12.225096357146912
761,2012-05-30,294.374359,296.246246,292.057068,294.409424,294.409424,3809500.0,303.2040405,40.953718440069984,84888200.0,14.648187112199473,8.6524508404039
762,2012-05-31,294.654663,295.295288,289.789795,290.720734,290.720734,5930600.0,302.2389094166667,38.297511379590894,78957600.0,15.422355603523252,3.1606070080374216
763,2012-06-01,286.181183,286.611603,284.459473,285.775787,285.775787,6109600.0,300.5651525,35.01851816855249,72848000.0,16.742482824305785,3.7841688079540146
764,2012-06-04,285.395386,290.535522,285.290283,289.584595,289.584595,4860500.0,298.4655533333333,39.32749364382603,77708500.0,17.19082354036214,14.733814887146334
765,2012-06-05,288.013,289.35434,283.518524,285.490479,285.490479,4675100.0,296.27002466666664,36.52388659369048,73033400.0,17.815403461557562,5.519708664695966
766,2012-06-06,288.528534,291.276276,287.092102,290.575562,290.575562,4187400.0,295.4429475,42.04973406488694,77220800.0,18.00109988336133,19.753388792182864
767,2012-06-07,294.094086,294.239227,288.91391,289.404419,289.404419,3513400.0,293.9464519166667,41.16100156155807,73707400.0,17.573896758561986,17.8317247735973
768,2012-06-08,288.213226,290.790802,287.577576,290.515503,290.515503,2817900.0,293.09768433333335,42.40470396940224,76525300.0,17.41694484874849,28.40300432188107
769,2012-06-11,292.3974,292.952942,283.628632,284.534546,284.534546,5316800.0,291.38931033333336,37.77584583434116,71208500.0,17.915708065017732,4.28815345179367
770,2012-06-12,285.170166,285.435425,279.56958,282.832825,282.832825,6441900.0,289.78103400000003,36.55323561261187,64766600.0,18.96828456237189,12.223408553406367
771,2012-06-13,281.141144,283.783783,279.619629,280.825836,280.825836,3904400.0,288.5114315,35.109972117816966,60862200.0,19.94567702420075,4.705662717836991
772,2012-06-14,280.930939,282.81781,278.538544,279.80481,279.80481,4685100.0,287.0395433333333,34.36655544199026,56177100.0,21.018418689353872,5.596106776389655
773,2012-06-15,280.450439,282.542542,278.823822,282.537537,282.537537,5996300.0,286.05021941666666,38.141784696332,62173400.0,22.014535949853204,18.751440707737462
774,2012-06-18,281.591583,287.392395,279.904907,285.710724,285.710724,4988800.0,285.6327185833333,42.29260296664066,67162200.0,21.448201751346975,40.50316636229835
775,2012-06-19,287.082092,292.432434,286.846832,291.056061,291.056061,4148200.0,286.0727414166667,48.55503875609971,71310400.0,20.095596043206125,74.70136799846067
776,2012-06-20,290.19519,290.290283,287.042053,289.044037,289.044037,4688700.0,286.02769491666663,46.50910064831738,66621700.0,18.839605028503914,66.91105730878067
777,2012-06-21,290.210205,290.210205,282.147156,282.887878,282.887878,4018500.0,285.8108115,40.83895560486917,62603200.0,18.341982625644906,27.701559225162313
778,2012-06-22,284.284271,286.026031,283.193207,286.026031,286.026031,4451300.0,285.4316839166667,44.55008486683612,67054500.0,17.879904680132974,47.688925379870255
779,2012-06-25,283.948944,284.329315,278.953949,280.630646,280.630646,3160000.0,284.7005361666666,39.914218681110256,63894500.0,18.238018828371153,13.324910769805415
780,2012-06-26,281.661652,283.583588,280.02002,282.62262,282.62262,2697600.0,284.04279591666665,42.301442928578304,66592100.0,18.57055339459232,26.01209132112262
781,2012-06-27,284.134125,287.282288,283.293304,284.934937,284.934937,3381200.0,284.0761618333333,45.0315721896168,69973300.0,17.85989995879052,44.37502696956187
782,2012-06-28,283.233246,283.398407,278.883881,282.437439,282.437439,3837900.0,284.043213,42.68242718169451,66135400.0,18.02001410475789,27.04861486411004
783,2012-06-29,287.767761,290.355347,286.386383,290.325317,290.325317,5033900.0,284.83483641666663,51.31985275597878,71169300.0,16.828867442549498,84.83421849460434
784,2012-07-02,291.201202,291.791779,288.538544,290.525513,290.525513,3307600.0,285.72822833333333,51.519536716809895,74476900.0,16.001022205518094,86.27511085808214
785,2012-07-03,290.295288,294.499512,289.289276,294.209198,294.209198,2376600.0,286.70086675,55.16397170251415,76853500.0,15.728074199488857,98.18110029416783
786,2012-07-05,294.674683,300.330322,294.564575,298.25827,298.25827,4687100.0,287.74649558333334,58.82772333802172,81540600.0,16.366719004657668,90.36546160463097
787,2012-07-06,296.521515,297.057068,291.701691,293.283295,293.283295,4319200.0,287.93209841666663,53.0877091916264,77221400.0,16.35759096653193,67.1412753286198
788,2012-07-09,292.767761,294.594604,290.915924,293.298309,293.298309,3426700.0,288.28662108333333,53.10258121480466,80648100.0,16.178433364151083,67.21128228222113
789,2012-07-10,295.390381,296.511505,289.659668,291.141144,291.141144,3842300.0,288.97439325,50.61959822866556,76805800.0,16.326873360808918,57.15290010123355
790,2012-07-11,288.438446,289.214203,282.752747,285.88089,285.88089,6991600.0,288.96229816666664,45.08372725826979,69814200.0,15.19168245083141,32.625501825687685
791,2012-07-12,283.843842,286.251251,281.326324,285.525513,285.525513,4614900.0,289.37020375000003,44.72783997030476,65199300.0,14.388530859004026,30.9684576569138
792,2012-07-13,286.361359,289.864868,284.55957,288.548553,288.548553,3948000.0,289.8640315,48.45532355735206,69147300.0,13.71458742308373,45.06422301024226
793,2012-07-16,288.47348,289.884888,286.176178,287.747742,287.747742,2922200.0,290.0984319166667,47.54069315756794,66225100.0,13.092402424550247,41.33021884610142
794,2012-07-17,289.504517,290.625641,284.484497,288.653656,288.653656,3356800.0,290.61645,48.719912293392845,69581900.0,12.178454038374786,45.55429499934285
795,2012-07-18,288.778778,292.137146,288.353363,290.670685,290.670685,3093300.0,290.6452306666667,51.34250913851287,72675200.0,11.627431621924236,54.95925407856712
796,2012-07-19,293.363373,299.539551,293.293304,296.826813,296.826813,9340000.0,291.170339,58.3446900568602,82015200.0,12.312799858250036,81.56435819452305
797,2012-07-20,304.684692,306.776764,299.389404,305.715729,305.715729,12914400.0,292.12921658333335,65.96159683112663,94929600.0,13.808198152574786,95.83097581024138
798,2012-07-23,300.540527,309.484497,299.424438,308.063049,308.063049,7116200.0,292.9462815,67.64415171896084,102045800.0,15.453186443873362,94.95191680227265
799,2012-07-24,307.8078,309.274261,302.472473,304.089081,304.089081,4014700.0,293.8467636666667,62.05183875707036,98031100.0,16.980675571507756,80.83889888736759
800,2012-07-25,304.464478,306.997009,302.987976,304.299286,304.299286,3642300.0,294.76351175,62.229713730845454,101673400.0,18.39905833288255,81.58541394003089
801,2012-07-26,307.8078,308.743744,305.320313,306.987,306.987,3367000.0,296.08399975000003,64.51971590787767,105040400.0,19.908918975635284,91.13047213681102
802,2012-07-27,309.754761,317.81781,309.059052,317.797791,317.797791,7092300.0,298.7437415,71.89970337579328,112132700.0,22.092309215295664,99.94514062814545
803,2012-07-30,318.343353,321.621613,315.065063,316.466461,316.466461,4369000.0,301.32215383333335,69.96955550903303,107763700.0,24.387628525184343,87.2065640229059
804,2012-07-31,314.444458,318.568573,314.424438,316.801788,316.801788,3727400.0,303.67659008333334,70.18664649971993,111491100.0,26.362761218597765,88.03873822570168
805,2012-08-01,318.968964,320.075073,316.006012,316.656647,316.656647,3685500.0,306.0856655,69.95093550644346,107805600.0,28.31669513400041,86.63071736642124
806,2012-08-02,313.068054,319.33432,312.017029,314.689697,314.689697,3951400.0,308.25533558333336,66.6826062336651,103854200.0,29.15496079600981,81.33426408232671
807,2012-08-03,320.320313,322.18219,318.388397,320.985992,320.985992,3790400.0,310.78161116666666,71.30452332751116,107644600.0,30.19700346029806,96.82686683240807
808,2012-08-06,320.125122,325.015015,319.929932,321.73172,321.73172,3561200.0,312.85702008333334,71.80343921550858,111205800.0,31.41589330135241,91.04433428149935
809,2012-08-07,321.216217,322.452454,318.553558,320.590576,320.590576,3959600.0,314.09659066666666,69.80341503727041,107246200.0,32.21485039904826,86.05233179256943
810,2012-08-08,319.844849,323.25827,319.56958,321.436432,321.436432,2641700.0,315.21103925,70.46022221462641,109887900.0,33.04154747685069,86.03513102575396
811,2012-08-09,322.577576,323.508514,321.081085,321.49649,321.49649,2138400.0,316.66165666666666,70.50927059702077,112026300.0,33.839328284462326,86.25070079506214
812,2012-08-10,319.614624,321.441437,318.383392,321.32132,321.32132,2866300.0,318.0801595,70.14344163586296,109160000.0,33.683679612513515,83.6145586420556
813,2012-08-13,324.034027,330.405396,323.663666,330.335327,330.335327,6529200.0,320.0258534166667,76.81087957695154,115689200.0,34.671649824523584,99.74443620150988
814,2012-08-14,329.954956,336.761749,329.829834,334.664673,334.664673,7316000.0,321.4314269166667,79.21203515353407,123005200.0,36.135462084659366,93.33021557921205
815,2012-08-15,335.475464,337.462463,332.382385,334.104095,334.104095,4816500.0,322.90122975,78.08457881285992,118188700.0,37.548761002357836,88.17618067069466
816,2012-08-16,334.089081,337.657654,333.873871,336.771759,336.771759,3431900.0,324.565394,79.57449272260534,121620600.0,38.87849818844955,96.5449555149299
817,2012-08-17,337.3974,338.963959,336.186188,338.908905,338.908905,4351000.0,326.41974883333336,80.70615757546561,125971600.0,40.239421437445735,99.79569472292397
818,2012-08-20,338.088074,339.77478,336.666656,338.108093,338.108093,3512600.0,328.37128183333334,78.94121791429752,122459000.0,41.58312170342055,93.99559784220263
819,2012-08-21,336.891907,339.339325,331.416412,335.090088,335.090088,4439900.0,329.5466231666666,72.50589185219009,118019100.0,41.13351554893269,83.12294104806965
820,2012-08-22,334.024017,340.640656,333.683685,338.928925,338.928925,3814500.0,330.97972358333334,75.2677122058775,121833600.0,40.894148254478615,92.30933775148648
821,2012-08-23,337.472473,340.580566,335.835846,338.738739,338.738739,3564800.0,332.4920705,74.8664699153963,118268800.0,40.67187862391412,91.45484817900362
822,2012-08-24,338.138153,340.565552,337.37738,339.654663,339.654663,2850300.0,334.01025641666666,75.54266603933691,121119100.0,40.46548539553279,95.57001705151202
823,2012-08-27,331.826813,336.336334,329.949951,334.944946,334.944946,5222100.0,335.1309610833334,65.74736879815077,115897000.0,38.17962630969207,74.40965789865291
824,2012-08-28,332.832825,339.149139,332.702698,338.963959,338.963959,4113000.0,336.601181,69.3943700845793,120010000.0,36.56150110541012,92.4667425430188
825,2012-08-29,339.024017,344.839844,338.413422,344.349335,344.349335,5974600.0,337.769015,73.47053521427975,125984600.0,35.8895111340853,98.14597588520172
826,2012-08-30,342.462463,344.039032,340.43042,341.181183,341.181183,3250500.0,338.3120575,67.75367023009541,122734100.0,35.26552044642654,82.72275100823178
827,2012-08-31,342.342346,344.634644,340.360352,342.887878,342.887878,4249900.0,339.04403941666664,69.14645617602076,126984000.0,34.77608202769478,86.99557162187085
828,2012-09-04,342.617615,342.842834,337.087097,340.86087,340.86087,3775400.0,339.38479866666665,65.52648441364673,123208600.0,33.458227216453686,73.27734994469039
829,2012-09-05,340.340332,343.593597,339.909912,340.700714,340.700714,3412900.0,339.53411608333334,65.23588532325152,119795700.0,32.372853459444165,72.20174785675079
830,2012-09-06,343.323334,350.295288,342.707703,350.050049,350.050049,6080900.0,340.52927908333334,72.81514237725847,125876600.0,32.362525643654614,98.79461814763734
831,2012-09-07,350.350342,356.481476,349.184174,353.428436,353.428436,6459500.0,342.05747475,74.94117319907137,132336100.0,33.022811284525275,88.49278358481085
832,2012-09-10,355.235229,356.761749,349.544556,350.735748,350.735748,5114800.0,343.0413766666666,70.22697562329705,127221300.0,33.662596063690664,77.52481575461665
833,2012-09-11,349.329315,350.67569,345.845856,346.441437,346.441437,3743800.0,343.68326816666666,63.37953204039365,123477500.0,33.384259531504675,61.508318091908656
834,2012-09-12,345.050049,347.802795,340.780792,345.785797,345.785797,5279300.0,344.194196,62.37947936878481,118198200.0,32.08298055403831,59.062976679146985
835,2012-09-13,346.891907,354.854858,345.615601,353.373383,353.373383,5312600.0,345.7298990833333,68.56183404538154,123510800.0,31.711099960069973,87.36240665396622
836,2012-09-14,355.155151,356.856842,353.858856,355.19519,355.19519,5231700.0,347.0825016666667,69.84326966251304,128742500.0,31.5766063617919,93.82443701875498
837,2012-09-17,354.409424,356.796783,352.852844,355.345337,355.345337,3013500.0,347.99883516666665,69.95197590486707,131756000.0,31.240080110954732,93.74225391717462
838,2012-09-18,354.244232,359.689697,353.743744,359.499512,359.499512,4129400.0,349.52536258333333,72.86626494604656,135885400.0,31.274372995322576,99.15857025297956
839,2012-09-19,359.1091,364.644653,358.563568,364.114105,364.114105,6190400.0,351.29421483333334,75.68715281550483,142075800.0,31.84024615339794,98.07476395947445
840,2012-09-20,362.597595,366.056061,360.970978,364.424438,364.424438,5808900.0,353.25784550000003,75.86884389803481,147884700.0,32.504933283784226,94.36768605187265
841,2012-09-21,366.471466,367.82782,365.425415,367.362366,367.362366,12705400.0,355.4796498333333,77.57722596644146,160590100.0,33.29852886137789,98.48587165630435
842,2012-09-24,365.865875,375.395386,365.490479,375.065063,375.065063,7120400.0,357.56423433333333,81.31265742434971,167710500.0,34.660961244313995,99.06913178051401
843,2012-09-25,376.901917,382.82782,374.204193,374.954956,374.954956,12104800.0,359.358111,81.10466187195487,155605700.0,36.383706657258955,81.27605118725633
844,2012-09-26,375.300293,381.001007,370.87088,377.107117,377.107117,11334400.0,361.5557250833333,82.07008697509383,166940100.0,37.2952709792523,86.39451282977726
845,2012-09-27,380.355347,381.801788,376.201202,378.628632,378.628632,7854300.0,364.23799133333335,82.74144549127962,174794400.0,38.19889728172208,90.01311579025277
