Date,Open,High,Low,Close,Adj Close,Volume,SMA,RSI,OBV
2013-11-18,518.393372,524.894897,515.135132,516.291321,516.291321,3515800.0,512.0362091666667,66.99530981198157,177796100.0
2013-11-19,516.376404,517.892883,512.037048,513.113098,513.113098,2260900.0,511.9594625,63.23710832475085,175535200.0
2013-11-20,515.490479,517.197205,510.690704,511.666656,511.666656,1925400.0,511.800972,61.54499387525687,173609800.0
2013-11-21,514.014038,519.674683,513.513489,517.552551,517.552551,2181400.0,512.324412,65.58100277089599,175791200.0
2013-11-22,517.227234,518.603577,515.125122,516.461487,516.461487,2505800.0,512.7056274166666,64.23515965570573,173285400.0
2013-11-25,519.099121,527.122131,518.028015,523.488464,523.488464,3222700.0,514.2897084166666,68.69152948421105,176508100.0
2013-11-26,524.824829,531.281311,521.992004,529.734741,529.734741,4568000.0,516.0573094166666,72.02799007347032,181076100.0
2013-11-27,531.54657,534.534546,530.530518,532.087097,532.087097,2244900.0,518.2478331666667,73.18686926318136,183321000.0
2013-11-29,531.611633,533.843872,530.255249,530.325317,530.325317,2383200.0,520.2419101666667,70.82037200521526,180937800.0
2013-12-02,532.287292,533.708679,525.905884,527.767761,527.767761,2743600.0,521.1599094166667,67.41258848060409,178194200.0
2013-12-03,526.000977,532.252258,525.035034,527.157166,527.157166,3348800.0,521.9119134166666,66.58877743273341,174845400.0
2013-12-04,526.211182,532.522522,525.525513,529.619629,529.619629,2380800.0,522.938774,68.27269543372789,177226200.0
2013-12-05,529.12915,530.360352,526.071045,529.199219,529.199219,2265100.0,524.0144321666667,67.64585390243855,174961100.0
2013-12-06,535.43042,535.535522,530.570557,535.470459,535.470459,2854700.0,525.8775455833334,71.8045301906553,177815800.0
2013-12-09,536.031006,541.696716,534.544556,539.609619,539.609619,2962200.0,528.2061258333333,74.16489375527571,180778000.0
2013-12-10,538.613586,546.701721,538.363342,542.872864,542.872864,3704000.0,530.3161519166666,75.87929220143943,184482000.0
2013-12-11,544.244263,546.206177,538.123108,539.184204,539.184204,3420100.0,532.2097116666666,70.20788257429217,181061900.0
2013-12-12,540.325317,542.012024,535.035034,535.515503,535.515503,3189800.0,533.2119649166667,65.0039033280115,177872100.0
2013-12-13,538.23822,538.683655,529.474487,530.925903,530.925903,4320400.0,533.3112284166667,59.1019138934561,173551700.0
2013-12-16,532.532532,537.882874,531.53656,537.027039,537.027039,3200700.0,533.72289025,63.80639172190859,176752400.0
2013-12-17,536.94696,540.920898,534.724731,535.465454,535.465454,3068300.0,534.1512349999999,61.84548888772758,173684100.0
2013-12-18,536.461487,543.018005,530.050049,542.917908,542.917908,4416100.0,535.41374725,67.04985227756143,178100200.0
2013-12-19,540.925903,546.541565,540.080078,543.653625,543.653625,3328000.0,536.7884521666666,67.52085399651678,181428200.0
2013-12-20,544.694702,551.136108,544.544556,550.86084,550.86084,6516600.0,538.5585530833333,71.77694170173291,187944800.0
2013-12-23,554.474487,558.458435,553.113098,558.108093,558.108093,3439700.0,540.9676259166666,75.28422486920235,191384500.0
2013-12-24,558.04303,558.178162,554.604614,556.476501,556.476501,1466900.0,542.7181294166667,73.08230346418901,189917600.0
2013-12-26,557.562561,560.060059,554.899902,559.289307,559.289307,2672900.0,544.3581034166667,74.46868846435677,192590500.0
2013-12-27,560.560547,560.700684,557.027039,559.759766,559.759766,3136200.0,545.76534525,74.70336806729117,195726700.0
2013-12-30,560.730713,560.810791,555.065063,555.285278,555.285278,2469700.0,547.1071014166666,68.27541336075377,193257000.0
2013-12-31,556.676697,561.061035,553.683655,560.915894,560.915894,2713000.0,549.2238006666666,71.58844015853137,195970000.0
2014-01-02,558.288269,559.434448,554.684692,557.117126,557.117126,3639100.0,551.4064025833333,66.53971793952674,192330900.0
2014-01-03,558.058044,559.024048,553.018005,553.05304,553.05304,3330000.0,552.7419026666668,61.53941046787275,189000900.0
2014-01-06,557.062073,559.98999,553.773804,559.219238,559.219238,3535000.0,554.7213846666667,65.74544940379783,192535900.0
2014-01-07,563.063049,570.415405,561.141113,570.0,570.0,5100000.0,556.9782256666666,71.59440046554869,197635900.0
2014-01-08,573.573547,574.234253,567.212219,571.186157,571.186157,4480500.0,559.2726033333333,72.15770359894907,202116400.0
2014-01-09,572.292297,572.682678,563.343323,565.685669,565.685669,4164800.0,560.5080057499999,65.65560237823092,197951600.0
2014-01-10,570.110107,570.110107,561.686707,565.65564,565.65564,4282700.0,561.1369679999999,65.62083778716848,193668900.0
2014-01-13,563.798828,574.029053,559.144165,562.052063,562.052063,4832900.0,561.6015981666666,61.418036262389634,188836000.0
2014-01-14,569.544556,576.07605,564.609619,575.275269,575.275269,4960200.0,562.9337616666667,69.210680383435,193796200.0
2014-01-15,577.072083,578.078064,572.467468,574.884888,574.884888,3896400.0,564.1941885,68.76907911193965,189899800.0
2014-01-16,575.125122,579.544556,574.574585,578.68866,578.68866,3364400.0,566.1444703333333,70.72885916982419,193264200.0
2014-01-17,579.004028,580.895874,572.672668,575.84082,575.84082,5397100.0,567.3882141666667,67.32266325376185,187867100.0
2014-01-21,581.046021,582.582581,576.226196,582.432434,582.432434,3955800.0,569.4978231666668,70.82490495908785,191822900.0
2014-01-22,583.888916,584.529541,580.01001,583.093079,583.093079,3139600.0,572.0011597499999,71.158544643286,194962500.0
2014-01-23,580.580566,581.826843,577.762756,580.630615,580.630615,3894300.0,573.7854411666666,68.035436529643,191068200.0
2014-01-24,576.081055,577.352356,562.062073,562.477478,562.477478,7777200.0,573.1585643333333,50.45497010227552,183291000.0
2014-01-27,563.613586,563.813843,541.676697,551.166138,551.166138,8698400.0,571.4902294166667,42.99905164586528,174592600.0
2014-01-28,555.715698,563.438416,555.525513,562.067078,562.067078,4415900.0,571.1886801666667,50.57865278373778,179008500.0
2014-01-29,560.120117,561.436462,550.260254,554.014038,554.014038,4755000.0,570.2185466666667,45.739833116810274,174253500.0
2014-01-30,573.073059,576.821838,564.189209,568.263245,568.263245,10172600.0,570.7361451666667,54.10627846894372,184426100.0
2014-01-31,586.261292,593.863892,576.141113,591.07605,591.07605,11121400.0,572.0528769166667,63.744666980690326,195547500.0
2014-02-03,590.190186,591.451477,566.571594,567.282288,567.282288,9129000.0,571.4193269166667,51.57770220505702,186418500.0
2014-02-04,569.564575,578.078064,569.074097,569.649658,569.649658,5618100.0,570.66607675,52.548165493635,192036600.0
2014-02-05,572.262268,575.960938,564.574585,572.17218,572.17218,4784200.0,570.36035675,53.61492251369281,196820800.0
2014-02-06,576.141113,580.660645,574.349365,580.560547,580.560547,3889300.0,570.2043661666668,57.07105116756217,200710100.0
2014-02-07,584.399414,589.539551,580.86084,589.309326,589.309326,5267100.0,570.72238675,60.3862689929786,205977200.0
2014-02-10,586.486511,591.791809,585.095093,587.052063,587.052063,3886500.0,571.2575074166667,59.117743888772665,202090700.0
2014-02-11,590.675659,596.531555,586.691711,595.685669,595.685669,4097400.0,574.0248566666668,62.37348325435904,206188100.0
2014-02-12,595.095093,595.595581,591.281311,593.938965,593.938965,3445500.0,577.5892589166666,61.309693763435654,202742600.0
2014-02-13,590.965942,600.550537,590.42041,600.550537,600.550537,3669100.0,580.7962138333334,63.82469389829186,206411700.0
2014-02-14,598.403381,602.797791,596.997009,602.002014,602.002014,4369000.0,584.7952118333334,64.37223227959474,210780700.0
2014-02-18,601.306335,607.042053,600.600586,606.046021,606.046021,4213500.0,587.9437765,65.91994060816968,214994200.0
2014-02-19,603.253235,605.21521,599.349365,601.77179,601.77179,4202900.0,588.8350881666667,62.81403689981555,210791300.0
2014-02-20,602.17218,604.049072,600.710693,602.657654,602.657654,3398100.0,591.7830353333333,63.201027678659194,214189400.0
2014-02-21,604.509521,605.540527,602.022034,602.497498,602.497498,3720800.0,594.5203553333334,63.07322866870928,210468600.0
2014-02-24,603.283264,610.690674,603.153137,606.861877,606.861877,3345200.0,597.4111634166667,65.141807789522,213813800.0
2014-02-25,608.578552,612.862854,605.815796,610.610596,610.610596,2874500.0,599.9153341666666,66.85908500528087,216688300.0
2014-02-26,612.61261,615.055054,607.487488,610.695679,610.695679,3960400.0,601.69753025,66.89894360087439,220648700.0
2014-02-27,609.80481,612.727722,609.114136,610.21521,610.21521,2517400.0,603.6277925,66.41318659022055,218131300.0
2014-02-28,610.780762,612.707703,603.713684,608.433411,608.433411,4622500.0,604.6901043333334,64.54156799434003,213508800.0
2014-03-03,603.979004,604.524536,596.666687,601.94696,601.94696,4205300.0,605.35743725,58.12025741219989,209303500.0
2014-03-04,608.108093,608.608582,605.355347,608.063049,608.063049,2932400.0,605.9834799166666,61.963003739233066,212235900.0
2014-03-05,608.133118,612.152161,606.31134,609.739746,609.739746,2468100.0,606.6282909166666,62.96623499246577,214704000.0
2014-03-06,611.75177,613.68866,609.909912,610.415405,610.415405,2533600.0,606.9924062499999,63.385325361612644,217237600.0
2014-03-07,614.014038,614.109131,606.326355,608.002991,608.002991,3027100.0,607.511673,60.742249415137515,214210500.0
2014-03-10,608.45343,609.429443,602.647644,606.391418,606.391418,2426700.0,607.82282,58.9731269378899,211783800.0
2014-03-11,607.492493,607.767761,598.918945,600.595581,600.595581,3422500.0,607.6643269166666,52.99515267382217,208361300.0
2014-03-12,598.798828,604.529541,592.687683,604.254272,604.254272,3924600.0,607.4470265,56.02551722750787,212285900.0
2014-03-13,604.57959,605.855835,592.972961,595.125122,595.125122,4686500.0,606.1565703333333,47.75292684890106,207599400.0
2014-03-14,591.586609,596.031006,586.851868,586.987,586.987,4583200.0,604.1808470833333,41.82419541650411,203016200.0
2014-03-17,590.21521,599.134155,589.644653,596.646667,596.646667,4319800.0,603.0501351666667,49.79229565887839,207336000.0
2014-03-18,597.932922,606.371399,597.127136,606.236206,606.236206,3626300.0,602.86703475,56.2052055935482,210962300.0
2014-03-19,606.506531,606.601624,597.802795,600.22522,600.22522,3222500.0,602.7235564166666,51.743761618759684,207739800.0
2014-03-20,600.575562,605.4104,598.278259,599.179199,599.179199,3366000.0,601.9832355833333,50.98531782102636,204373800.0
2014-03-21,603.758789,605.42041,591.816833,592.112122,592.112122,6410500.0,600.5142669166667,46.07188020790598,197963300.0
2014-03-24,592.687683,593.04303,573.548523,579.544556,579.544556,6068100.0,597.9416961666667,38.89368251701581,191895200.0
2014-03-25,583.583557,585.505493,574.074097,579.939941,579.939941,4815500.0,595.6031086666667,39.21455522186601,196710700.0
2014-03-26,581.586609,586.371399,566.316345,566.551575,566.551575,5154800.0,592.28312175,32.912288066728706,191555900.0
2014-03-27,565.990967,566.53656,551.601624,557.697693,557.697693,7636700.0,588.70829775,29.532143170340063,183919200.0
2014-03-28,560.060059,567.16217,559.444458,560.63562,560.63562,4513200.0,585.0734100833333,32.026778393531444,188432400.0
2014-03-31,565.765747,568.068054,556.981995,557.812805,557.812805,3880700.0,581.9640503333334,30.89507821283607,184551700.0
2014-04-01,560.695679,569.319336,559.55957,568.013,568.013,4357600.0,580.3828836666667,39.24886299199739,188909300.0
2014-04-02,571.521545,572.972961,562.562561,568.118103,568.118103,4168000.0,578.0055033333333,39.330246771041516,193077300.0
2014-04-03,573.390015,588.299988,566.01001,571.5,571.5,4018300.0,575.1108195,42.02165279402676,197095600.0
2014-04-04,578.549988,579.719971,544.48999,545.25,545.25,5363700.0,570.5295511666667,30.65443994553769,191731900.0
2014-04-07,544.789978,549.849976,530.530029,540.630005,540.630005,3961600.0,565.6504516666666,29.159388440424607,187770300.0
2014-04-08,545.049988,559.880005,544.700012,557.51001,557.51001,3482500.0,562.7669423333333,40.56504864200788,191252800.0
2014-04-09,565.840027,567.799988,555.380005,567.039978,567.039978,3031600.0,561.7248941666666,45.86442135491425,194284400.0
2014-04-10,568.0,568.210022,545.5,546.690002,546.690002,3294500.0,558.9540659166667,38.06048059723311,190989900.0
2014-04-11,537.940002,547.590027,533.400024,537.76001,537.76001,3174700.0,556.5547688333334,35.227813213381765,187815200.0
2014-04-14,543.659973,553.02002,540.52002,545.200012,545.200012,2541200.0,555.5132954166667,39.282364783173755,190356400.0
2014-04-15,551.0,552.890015,530.640015,548.700012,548.700012,3997800.0,554.5186614166668,41.14870147453513,194354200.0
2014-04-16,557.700012,564.0,553.099976,563.900024,563.900024,4582200.0,555.0259296666667,48.545727661431066,198936400.0
2014-04-17,556.320007,557.0,539.400024,543.340027,543.340027,5614700.0,552.9698485833334,41.03299224591009,193321700.0
2014-04-21,544.0,544.0,534.0,539.369995,539.369995,2425100.0,550.5741729166667,39.75367000258362,190896600.0
2014-04-22,536.0,548.0,536.0,545.5,545.5,2331100.0,548.40750625,42.7231304262081,193227700.0
2014-04-23,543.669983,544.799988,528.130005,537.51001,537.51001,1955700.0,547.7625070833334,39.95856472318115,191272000.0
2014-04-24,541.690002,542.5,531.0,534.440002,534.440002,2067400.0,547.2466735,38.9165446701119,189204600.0
2014-04-25,532.26001,533.859985,522.5,523.099976,523.099976,2370000.0,544.3791706666667,35.258955935966256,186834600.0
2014-04-28,525.799988,525.900024,511.0,522.97998,522.97998,3752800.0,540.7075041666667,35.22123325428676,183081800.0
2014-04-29,523.890015,537.76001,523.0,536.330017,536.330017,2535200.0,539.8441720833333,42.58137656385192,185617000.0
2014-04-30,535.119995,536.340027,529.090027,534.880005,534.880005,2038500.0,539.6041716666667,42.02288924812696,183578500.0
2014-05-01,534.25,539.909973,532.859985,538.530029,538.530029,2004300.0,539.04833975,44.013497330039996,185582800.0
2014-05-02,541.440002,542.400024,533.27002,533.869995,533.869995,1780800.0,537.812505,42.0294110796138,183802000.0
2014-05-05,530.23999,535.719971,527.580017,535.330017,535.330017,1228400.0,535.4316710833333,42.897934401715204,185030400.0
2014-05-06,533.409973,534.549988,522.26001,522.570007,522.570007,1835000.0,533.7008360833333,37.59645618483366,183195400.0
2014-05-07,523.25,524.429993,511.089996,518.0,518.0,3074300.0,531.9200031666667,35.88590889701207,180121100.0
2014-05-08,515.719971,527.349976,514.460022,520.169983,520.169983,2452000.0,529.8091684166667,37.34364021184632,182573100.0
2014-05-09,518.650024,527.349976,514.280029,526.619995,526.619995,2261200.0,528.9016671666667,41.59440724509253,184834300.0
2014-05-12,531.840027,538.75,527.51001,538.429993,538.429993,1948400.0,529.2341664166667,48.485745231161054,186782700.0
2014-05-13,539.580017,543.98999,537.900024,541.539978,541.539978,2012000.0,530.77083325,50.15366627811946,188794700.0
2014-05-14,541.820007,541.820007,533.109985,534.409973,534.409973,1280900.0,531.7233326666667,46.441158788365136,187513800.0
2014-05-15,533.140015,534.0,525.309998,529.119995,529.119995,1832900.0,531.1224975,43.847808059092735,185680900.0
2014-05-16,529.599976,530.840027,523.570007,528.299988,528.299988,1907700.0,530.57416275,43.44283628304736,183773200.0
2014-05-19,528.880005,539.349976,525.659973,538.830017,538.830017,1976500.0,530.59916175,49.84841304035776,185749700.0
2014-05-20,540.0,546.349976,536.570007,540.390015,540.390015,2425300.0,531.1424967500001,50.73855026696957,188175000.0
2014-05-21,542.900024,549.75,542.109985,549.700012,549.700012,1564700.0,532.3399963333333,55.782561523813726,189739700.0
2014-05-22,552.200012,557.960022,551.0,555.450012,555.450012,2149700.0,535.07999675,58.60193061075608,191889400.0
2014-05-23,558.130005,565.0,554.169983,563.799988,563.799988,2672500.0,538.8966624166666,62.355637568291435,194561900.0
2014-05-27,567.780029,574.869995,564.150024,574.869995,574.869995,2185800.0,543.4549967500001,66.67040740398504,196747700.0
2014-05-28,574.570007,577.659973,569.950012,570.450012,570.450012,1581600.0,547.1074981666667,63.53889090280826,195166100.0
2014-05-29,573.390015,573.47998,568.450012,570.559998,570.559998,1411100.0,549.7849985833333,63.58472689735457,196577200.0
2014-05-30,571.640015,572.580017,565.789978,571.650024,571.650024,1871700.0,552.2941690833333,64.06684809856765,198448900.0
2014-06-02,569.75,570.409973,556.700012,564.340027,564.340027,1660500.0,554.78834025,58.475557618278586,196788400.0
2014-06-03,560.900024,562.400024,552.530029,554.51001,554.51001,2031300.0,556.9041748333333,51.91429513239407,194757100.0
2014-06-04,551.52002,558.580017,548.559998,553.76001,553.76001,1729100.0,559.0258433333333,51.44004651783157,193028000.0
2014-06-05,557.109985,565.0,555.049988,564.929993,564.929993,1793400.0,561.2008413333333,57.64576266843318,194821400.0
2014-06-06,568.159973,568.799988,559.580017,566.030029,566.030029,1740200.0,563.3375091666667,58.212136117393634,196561600.0
2014-06-09,566.75,572.0,565.219971,570.72998,570.72998,1529700.0,565.0900065,60.634255813553956,198091300.0
2014-06-10,568.780029,572.0,566.130005,568.299988,568.299988,1483800.0,566.1608378333334,58.7385757667202,196607500.0
2014-06-11,565.919983,568.969971,563.679993,567.5,567.5,1129000.0,566.4691721666667,58.09463440405766,195478500.0
2014-06-12,567.0,567.0,557.150024,559.5,559.5,1546500.0,565.18833925,51.960068669329736,193932000.0
2014-06-13,560.080017,560.650024,553.719971,560.349976,560.349976,1353300.0,564.3466695833333,52.533571696570974,195285300.0
2014-06-16,557.25,557.98999,550.0,552.299988,552.299988,1971800.0,562.8250020833333,46.831359726147404,193313500.0
2014-06-17,552.359985,553.73999,547.469971,550.619995,550.619995,1477600.0,561.0724996666667,45.71610875965503,191835900.0
2014-06-18,552.799988,561.400024,551.580017,560.659973,560.659973,2060600.0,560.7658285,52.93029413305772,193896500.0
2014-06-19,561.150024,565.0,556.669983,564.98999,564.98999,2627400.0,561.6391601666667,55.666743894152916,196523900.0
2014-06-20,566.450012,566.77002,559.369995,566.52002,566.52002,3160600.0,562.7024943333333,56.62629377680327,199684500.0
2014-06-23,564.349976,574.440002,563.5,574.289978,574.289978,1722800.0,563.4824930833333,61.21703056685864,201407300.0
2014-06-24,574.219971,582.25,569.159973,572.539978,572.539978,2844300.0,564.0249888333334,59.684801577573104,198563000.0
2014-06-25,573.549988,587.299988,573.26001,585.929993,585.929993,2114700.0,565.2916565833334,66.57787852767652,200677700.0
2014-06-26,589.299988,589.599976,579.599976,584.77002,584.77002,2012400.0,566.66415925,65.53254978615587,198665300.0
2014-06-27,585.450012,587.880005,582.619995,585.690002,585.690002,2021300.0,568.17999275,65.98865276370782,200686600.0
2014-06-30,586.76001,587.710022,583.289978,584.669983,584.669983,1478900.0,570.2774913333334,64.96222531221821,199207700.0
2014-07-01,587.650024,593.659973,586.289978,591.48999,591.48999,1643200.0,572.8724925,68.49122600926513,200850900.0
2014-07-02,592.26001,594.150024,589.109985,590.780029,590.780029,1195800.0,576.0791625833334,67.7264958991414,199655100.0
2014-07-03,591.700012,594.25,589.0,593.080017,593.080017,898900.0,579.6174977500001,68.93653367158701,200554000.0
2014-07-07,593.51001,595.650024,587.940002,590.76001,590.76001,1336700.0,582.1258341666667,66.23871286891392,199217300.0
2014-07-08,586.369995,587.969971,574.0,578.400024,578.400024,2125200.0,583.243337,54.09311231471998,197092100.0
2014-07-09,578.950012,584.099976,577.0,583.359985,583.359985,1372800.0,584.6466674166667,57.4637442688249,198464900.0
2014-07-10,573.0,585.25,572.099976,580.039978,580.039978,1436200.0,585.1258340833334,54.57523024040549,197028700.0
2014-07-11,581.0,588.22998,580.580017,586.650024,586.650024,1511600.0,586.30167125,58.99470508190604,198540300.0
2014-07-14,590.599976,594.859985,586.690002,594.26001,594.26001,1951600.0,586.9958393333333,63.40859117567661,200491900.0
2014-07-15,595.150024,595.299988,585.309998,593.059998,593.059998,1673800.0,587.6866708333333,62.2703123932673,198818100.0
2014-07-16,596.890015,597.0,590.25,590.619995,590.619995,1440800.0,588.0975035833334,59.91511981848954,197377300.0
2014-07-17,588.969971,589.5,576.849976,580.820007,580.820007,2935300.0,587.7766722499999,51.491466132909814,194442000.0
2014-07-18,603.01001,606.700012,590.919983,605.109985,605.109985,4871600.0,588.9116718333333,64.72813614336312,199313600.0
2014-07-21,601.349976,604.159973,594.450012,598.440002,598.440002,2237900.0,589.5500029166667,59.894954455051966,197075700.0
2014-07-22,599.700012,608.890015,599.26001,603.570007,603.570007,1881600.0,590.42416875,62.230857887836926,198957300.0
2014-07-23,602.049988,607.049988,601.349976,605.190002,605.190002,1106000.0,591.6266680833334,62.96445097009205,200063300.0
2014-07-24,605.530029,608.909973,601.0,603.01001,603.01001,1355000.0,593.67750025,61.24066279049071,198708300.0
2014-07-25,599.25,601.0,595.75,598.080017,598.080017,1360000.0,594.9041695833333,57.41266010975896,197348300.0
2014-07-28,597.75,601.099976,592.590027,599.02002,599.02002,1358100.0,596.48583975,57.95234683103254,198706400.0
2014-07-29,597.700012,598.48999,592.169983,593.950012,593.950012,1366600.0,597.0941720833333,53.97905397799605,197339800.0
2014-07-30,595.809998,598.450012,592.700012,595.440002,595.440002,1215100.0,597.19250475,54.95645216898265,198554900.0
2014-07-31,588.960022,591.98999,577.679993,579.549988,579.549988,2309500.0,596.0666705833333,44.180169469315274,196245400.0
2014-08-01,578.549988,583.429993,570.299988,573.599976,573.599976,2213300.0,594.6483356666668,40.9427046246169,194032100.0
2014-08-04,576.51001,583.820007,572.26001,582.27002,582.27002,1519400.0,594.7691700833334,47.033413130496704,195551500.0
2014-08-05,579.380005,580.200012,570.309998,573.140015,573.140015,1643800.0,592.1050059166668,42.10850146982194,193907700.0
2014-08-06,569.5,578.640015,567.450012,574.48999,574.48999,1322800.0,590.1091715833334,43.0579349795529,195230500.0
2014-08-07,576.049988,578.309998,569.429993,571.809998,571.809998,1163000.0,587.4625041666667,41.59935964584928,194067500.0
2014-08-08,572.02002,579.559998,569.02002,577.940002,577.940002,1493300.0,585.1916708333334,46.097151246014114,195560800.0
2014-08-11,579.0,579.690002,575.299988,577.25,577.25,1203400.0,583.0450033333334,45.67077366282613,194357400.0
2014-08-12,575.0,575.900024,569.909973,572.119995,572.119995,1394500.0,580.8816681666667,42.52169866410808,192962900.0
2014-08-13,576.450012,586.130005,575.200012,584.559998,584.559998,1899400.0,579.6766663333334,51.292304571003974,194862300.0
2014-08-14,586.690002,587.799988,580.919983,584.650024,584.650024,1272900.0,578.9016673333333,51.35015935104533,196135200.0
2014-08-15,587.5,589.469971,580.76001,583.710022,583.710022,1723400.0,577.924169,50.6733493267714,194411800.0
2014-08-18,587.099976,595.049988,586.549988,592.700012,592.700012,1466000.0,579.0200043333333,56.56909786134719,195877800.0
2014-08-19,595.590027,597.809998,594.440002,597.109985,597.109985,1043200.0,580.97917175,59.148542914345214,196921000.0
2014-08-20,596.950012,596.98999,593.0,595.409973,595.409973,967300.0,582.0741678333333,57.725250941962116,195953700.0
2014-08-21,594.900024,595.25,591.099976,592.419983,592.419983,1132000.0,583.6808318333333,55.20895394052703,194821700.0
2014-08-22,593.27002,594.98999,589.799988,592.539978,592.539978,877200.0,585.1849975,55.293180283595206,195698900.0
2014-08-25,594.77002,595.580017,589.26001,590.570007,590.570007,1295600.0,586.7483315833333,53.5140572397107,194403300.0
2014-08-26,592.0,592.049988,587.450012,588.119995,588.119995,1471700.0,587.5966643333333,51.30314518474392,192931600.0
2014-08-27,587.809998,589.369995,580.900024,583.0,583.0,1364600.0,588.075831,46.9387771275819,191567000.0
2014-08-28,580.02002,584.710022,577.880005,580.320007,580.320007,1405800.0,588.7591653333333,44.79086913687861,190161200.0
2014-08-29,582.349976,582.900024,578.23999,582.359985,582.359985,1206100.0,588.5758309166666,46.786951910484426,191367300.0
2014-09-02,582.950012,589.299988,582.400024,588.630005,588.630005,1583000.0,588.907496,52.47446929685018,192950300.0
2014-09-03,591.72998,594.48999,586.5,589.52002,589.52002,1579000.0,589.3916625,53.23849187620241,194529300.0
2014-09-04,592.130005,598.0,590.599976,593.140015,593.140015,1630800.0,589.4283294166667,56.314661315949465,196160100.0
2014-09-05,595.130005,598.5,593.549988,597.780029,597.780029,1799100.0,589.4841664166667,59.95134618832366,197959200.0
2014-09-08,599.140015,603.52002,598.02002,601.630005,601.630005,1599200.0,590.0025024166667,62.7241606411643,199558400.0
2014-09-09,600.27002,600.599976,590.47998,591.969971,591.969971,1571200.0,589.9650014166667,52.838826253915464,197987200.0
2014-09-10,591.73999,593.719971,587.140015,593.419983,593.419983,1160100.0,590.0383351666666,54.01046348480154,199147300.0
2014-09-11,590.0,591.950012,586.039978,591.109985,591.109985,1501400.0,590.0833333333334,51.802538609598564,197645900.0
2014-09-12,590.390015,591.47998,583.280029,584.900024,584.900024,1851500.0,589.8150024166667,46.32050576514672,195794400.0
2014-09-15,582.23999,583.919983,577.01001,581.640015,581.640015,1545400.0,589.7016703333334,43.705678149015654,194249000.0
2014-09-16,580.950012,590.150024,580.950012,588.780029,588.780029,1579600.0,590.4066721666667,50.32041641973608,195828600.0
2014-09-17,589.51001,596.070007,587.119995,593.289978,593.289978,1719500.0,591.3175049166667,53.99736873022238,197548100.0
2014-09-18,595.049988,597.559998,593.02002,597.27002,597.27002,1494500.0,592.0375061666667,57.02059827923128,199042600.0
2014-09-19,599.48999,605.400024,597.76001,605.400024,605.400024,4191600.0,593.3608398333333,62.44928138231856,203234200.0
2014-09-22,602.5,603.799988,593.119995,597.27002,597.27002,1782200.0,593.7050069166667,54.971748080887224,201452000.0
2014-09-23,595.0,596.650024,590.23999,591.179993,591.179993,1403700.0,593.1550039166667,50.12959770917161,200048300.0
2014-09-24,591.570007,600.109985,590.299988,598.419983,598.419983,1758000.0,592.8875020833333,55.1836385850656,201806300.0
2014-09-25,596.98999,598.070007,584.73999,585.25,585.25,1671000.0,592.3275045,46.0427385980997,200135300.0
2014-09-26,585.929993,589.570007,585.0,587.900024,587.900024,1289100.0,591.8675079166668,47.91239703090493,201424400.0
2014-09-29,581.830017,589.309998,581.570007,587.809998,587.809998,1143700.0,591.592509,47.851735565385084,200280700.0
2014-09-30,587.48999,591.0,584.5,588.409973,588.409973,1571500.0,591.88500475,48.321333503760364,201852200.0
2014-10-01,586.799988,588.719971,578.02002,579.630005,579.630005,1447700.0,591.7175039166667,42.31602104322097,200404500.0
2014-10-02,578.0,583.23999,574.049988,580.880005,580.880005,1536300.0,591.0591685833334,43.3946106799528,201940800.0
2014-10-03,584.099976,588.289978,583.5,586.25,586.25,1214500.0,590.47250375,47.90148005478967,203155300.0
2014-10-06,589.950012,592.400024,585.400024,587.780029,587.780029,1286100.0,589.6816711666667,49.14390639856822,204441400.0
2014-10-07,584.900024,585.849976,574.099976,574.099976,574.099976,1545700.0,587.0733338333333,39.966599330681305,202895700.0
2014-10-08,574.789978,584.690002,567.640015,583.73999,583.73999,2207900.0,585.9458313333333,47.4182906511745,205103600.0
2014-10-09,581.609985,582.530029,569.030029,570.809998,570.809998,2411700.0,584.2483317499999,40.2090292308851,202691900.0
2014-10-10,567.469971,575.22998,555.01001,555.190002,555.190002,2978700.0,580.6458333333334,33.56924713946306,199713200.0
2014-10-13,555.130005,560.880005,544.429993,544.75,544.75,2755800.0,577.2708333333334,30.003089308472383,196957400.0
2014-10-14,550.140015,558.630005,544.5,548.690002,548.690002,2609900.0,574.0033315,32.90017211586772,199567300.0
2014-10-15,542.080017,543.919983,528.419983,540.72998,540.72998,3836000.0,570.0799966666667,30.18225488231863,195731300.0
2014-10-16,527.0,540.98999,524.950012,536.919983,536.919983,3805000.0,565.7891641666666,28.949506963047483,191926300.0
2014-10-17,540.450012,543.450012,518.409973,522.969971,522.969971,5996500.0,561.0674946666667,24.933929931897495,185929800.0
2014-10-20,520.450012,533.159973,519.140015,532.380005,532.380005,2748200.0,557.0258279999999,31.805520910539542,188678000.0
2014-10-21,537.27002,538.77002,530.200012,538.030029,538.030029,2459500.0,553.0074970833333,35.61646206056163,191137500.0
2014-10-22,541.049988,550.76001,540.22998,542.690002,542.690002,2973700.0,549.2499948333333,38.661107652187575,194111200.0
2014-10-23,548.280029,557.400024,545.5,553.650024,553.650024,2151300.0,547.5458321666666,45.22224118763091,196262500.0
2014-10-24,554.97998,555.0,545.159973,548.900024,548.900024,2175400.0,544.6425016666667,43.071916641982405,194087100.0
